shapefile_path,layer_name,status,error,crs,epsg,geometry_types,bbox,obb_bbox,feature_count,has_geometry,has_timestamp,min_date,max_date,field_count,field_names,field_types,first_word,Species,activity,memory_mb,has_z
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\20220616_Walih_RP_Waypoints.shp,20220616_Walih_RP_Waypoints,success,,EPSG:32636,32636.0,Point,"[np.float64(713972.9908673936), np.float64(3075059.669462234), np.float64(714666.8794264126), np.float64(3075225.764100466)]","[(713986.4848655841, 3075247.243588814), (714666.8794264126, 3075180.7166142007), (714652.373491151, 3075032.3587278603), (713971.9788623365, 3075098.885768009)]",43.0,True,False,,,24.0,"ele, time, magvar, geoidheigh, name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, sym, type, fix, sat, hdop, vdop, pdop, ageofdgpsd, dgpsid, geometry","ele:float64, time:object, magvar:float64, geoidheigh:float64, name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, sym:object, type:object, fix:object, sat:float64, hdop:float64, vdop:float64, pdop:float64, ageofdgpsd:float64, dgpsid:float64, geometry:geometry",20220616_Walih,,Survey,0.023,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\20220616_Yuba_Walih_Crossing.shp,20220616_Yuba_Walih_Crossing,success,,EPSG:32636,32636.0,Point,"[np.float64(709690.9597146779), np.float64(3073654.29340982), np.float64(714873.2349872516), np.float64(3075659.60233327)]","[(709690.9597146779, 3075659.60233327), (714873.2349872516, 3075124.739277694), (714688.0963150365, 3073330.935817649), (709505.821042377, 3073865.7988725128)]",28.0,True,False,,,24.0,"ele, time, magvar, geoidheigh, name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, sym, type, fix, sat, hdop, vdop, pdop, ageofdgpsd, dgpsid, geometry","ele:float64, time:object, magvar:float64, geoidheigh:float64, name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, sym:object, type:object, fix:object, sat:float64, hdop:float64, vdop:float64, pdop:float64, ageofdgpsd:float64, dgpsid:float64, geometry:geometry",20220616_Yuba,,Survey,0.014,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\20220617_Walih_DT_Tracklog.shp,20220617_Walih_DT_Tracklog,success,,EPSG:32636,32636.0,LineString,"[np.float64(712969.7019064733), np.float64(3075121.3478844156), np.float64(715089.5692367983), np.float64(3075766.6610460705)]","[(713005.4951241559, 3075812.8562920517), (715143.8526718963, 3075408.2071450716), (715057.3984372187, 3074951.342063925), (712919.0408894783, 3075355.9912109054)]",2.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",20220617_Walih,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\20220617_Walih_DT_Waypoints.shp,20220617_Walih_DT_Waypoints,success,,EPSG:32636,32636.0,Point,"[np.float64(713082.4608226782), np.float64(3075164.22745822), np.float64(714706.3946076253), np.float64(3075767.020248354)]","[(713167.76638165, 3075795.664915097), (714712.6569212434, 3075258.699488646), (714587.2323156147, 3074897.843319658), (713042.3417760214, 3075434.8087461093)]",51.0,True,False,,,24.0,"ele, time, magvar, geoidheigh, name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, sym, type, fix, sat, hdop, vdop, pdop, ageofdgpsd, dgpsid, geometry","ele:float64, time:object, magvar:float64, geoidheigh:float64, name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, sym:object, type:object, fix:object, sat:float64, hdop:float64, vdop:float64, pdop:float64, ageofdgpsd:float64, dgpsid:float64, geometry:geometry",20220617_Walih,,Survey,0.027,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\20220617_Walih_RAP_Tracklog.shp,20220617_Walih_RAP_Tracklog,success,,EPSG:32636,32636.0,LineString,"[np.float64(713038.2386926401), np.float64(3075015.3359892867), np.float64(714831.3331224642), np.float64(3075767.209126365)]","[(713085.4996970054, 3075809.68577141), (714916.0671913626, 3075463.857696471), (714816.8694933942, 3074938.7757428894), (712986.3019990369, 3075284.6038178285)]",2.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",20220617_Walih,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\20220617_Walih_RAP_Waypoints.shp,20220617_Walih_RAP_Waypoints,success,,EPSG:32636,32636.0,Point,"[np.float64(713081.9163178975), np.float64(3075025.0571026537), np.float64(714815.5540696267), np.float64(3075745.9744989355)]","[(713186.6899154107, 3075847.191492374), (714894.2449934757, 3075250.0939237243), (714741.5012830955, 3074813.2837403864), (713033.9462050305, 3075410.381309036)]",56.0,True,False,,,24.0,"ele, time, magvar, geoidheigh, name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, sym, type, fix, sat, hdop, vdop, pdop, ageofdgpsd, dgpsid, geometry","ele:float64, time:object, magvar:float64, geoidheigh:float64, name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, sym:object, type:object, fix:object, sat:float64, hdop:float64, vdop:float64, pdop:float64, ageofdgpsd:float64, dgpsid:float64, geometry:geometry",20220617_Walih,,Survey,0.03,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\20220617_Walih_RP_Tracklog.shp,20220617_Walih_RP_Tracklog,success,,EPSG:32636,32636.0,LineString,"[np.float64(712860.6075148969), np.float64(3074823.220060109), np.float64(714967.4703018097), np.float64(3075815.9239660115)]","[(712891.3223912498, 3075836.2244671094), (715030.137642091, 3075143.8759819637), (714825.9142068346, 3074512.9853141676), (712687.0989559934, 3075205.3337993138)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",20220617_Walih,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\20220617_Walih_RP_Waypoints.shp,20220617_Walih_RP_Waypoints,success,,EPSG:32636,32636.0,Point,"[np.float64(713080.3894753883), np.float64(3075107.5317414985), np.float64(714705.4817548001), np.float64(3075595.0927090477)]","[(713085.9629594927, 3075618.844920002), (714705.4817548001, 3075238.8226440405), (714617.6200297874, 3074864.3872837266), (712998.1011971197, 3075244.4094042033)]",16.0,True,False,,,24.0,"ele, time, magvar, geoidheigh, name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, sym, type, fix, sat, hdop, vdop, pdop, ageofdgpsd, dgpsid, geometry","ele:float64, time:object, magvar:float64, geoidheigh:float64, name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, sym:object, type:object, fix:object, sat:float64, hdop:float64, vdop:float64, pdop:float64, ageofdgpsd:float64, dgpsid:float64, geometry:geometry",20220617_Walih,,Survey,0.009,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\Interim.shp,Interim,success,,EPSG:32636,32636.0,LineString,"[np.float64(712969.7019064733), np.float64(3075121.3478844156), np.float64(715089.5692367983), np.float64(3075766.6610460705)]","[(713005.4951241559, 3075812.8562920517), (715143.8526718963, 3075408.2071450716), (715057.3984372187, 3074951.342063925), (712919.0408894783, 3075355.9912109054)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Interim,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\Walih_FOV.shp,Walih_FOV,success,,EPSG:3857,3857.0,Polygon,"[np.float64(3913992.5995746404), np.float64(3221310.457993652), np.float64(3916597.1508097164), np.float64(3222576.8949611722)]","[(3914024.4185554297, 3222614.273805684), (3916676.9314320823, 3222110.643595919), (3916482.793465069, 3221088.160338629), (3913830.2805884164, 3221591.7905483935)]",1.0,True,False,,,16.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, layer, path, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, layer:object, path:object, geometry:geometry",Walih_FOV,,Survey,0.001,False
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\Walih_FOV_Clipped.shp,Walih_FOV_Clipped,success,,EPSG:3857,3857.0,Polygon,"[np.float64(3914274.528606282), np.float64(3221609.036175936), np.float64(3916429.497535179), np.float64(3222468.562092827)]","[(3914311.254323928, 3222519.6787762926), (3916448.226329545, 3222109.4916939577), (3916314.26724769, 3221411.598415131), (3914177.2952420725, 3221821.785497466)]",1.0,True,False,,,17.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, layer, path, Area, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, layer:object, path:object, Area:float64, geometry:geometry",Walih_FOV,,Survey,0.001,False
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\Walih_tracklog_3857_1.shp,Walih_tracklog_3857_1,success,,EPSG:3857,3857.0,LineString,"[np.float64(3914836.779246086), np.float64(3221636.392205619), np.float64(3916204.6680171257), np.float64(3222319.9803567883)]","[(3914865.9003358223, 3222319.9803567883), (3916259.242248517, 3221811.694618524), (3916153.1825320357, 3221520.958447208), (3914759.841389145, 3222029.245275502)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Walih_tracklog,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\Walih_tracklog_3857_2.shp,Walih_tracklog_3857_2,success,,EPSG:3857,3857.0,LineString,"[np.float64(3915950.0987427933), np.float64(3221363.3250801032), np.float64(3916422.7542764414), np.float64(3222144.1942731333)]","[(3915950.0987427933, 3221363.3250801032), (3916107.0833102693, 3222168.641961586), (3916519.360368561, 3222088.274694433), (3916362.3758344613, 3221282.957751249)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Walih_tracklog,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\Walih_tracklog_3857_3.shp,Walih_tracklog_3857_3,success,,EPSG:3857,3857.0,LineString,"[np.float64(3915217.4901346196), np.float64(3221632.595474447), np.float64(3916361.7595444485), np.float64(3221842.2297023404)]","[(3915221.286861403, 3221849.786687372), (3916365.3589071603, 3221809.1798426383), (3916358.391633632, 3221612.881338494), (3915214.319587874, 3221653.488183227)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Walih_tracklog,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\Walih_tracklog_3857_4.shp,Walih_tracklog_3857_4,success,,EPSG:3857,3857.0,LineString,"[np.float64(3914163.5418307916), np.float64(3221695.0624859403), np.float64(3916547.1510578115), np.float64(3222464.517506408)]","[(3914208.18755752, 3222521.757704144), (3916614.8579539196, 3222019.476623886), (3916507.040848627, 3221502.8729815613), (3914100.3704522275, 3222005.1540618194)]",2.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Walih_tracklog,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Sooty Falcon)\1. Reports\Survey\Species Recovery plans\Shapefiles\Old data\003_Walih\Shapefiles\Walih_tracklog_3857_5.shp,Walih_tracklog_3857_5,success,,EPSG:3857,3857.0,LineString,"[np.float64(3914239.6522913487), np.float64(3221579.9369318914), np.float64(3916253.448874776), np.float64(3222465.171418625)]","[(3914298.6087080063, 3222516.5295577445), (3916359.1438124087, 3222087.1395028564), (3916235.4137672586, 3221493.390070148), (3914174.8786628563, 3221922.7801250364)]",2.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Walih_tracklog,,Survey,0.001,True
