file_path,file_name,file_type,status,error,marine_mammals,sharks_rays,reptiles,fish,birds,invertebrates_habitat,survey_types,places,data_types,conservation
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\20220624_Farsha_RAP_Tracklog.shp,20220624_Farsha_RAP_Tracklog.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\20220624_Farsha_RAP_Waypoints.shp,20220624_Farsha_RAP_Waypoints.shp,shapefile,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\20220624_Farsha_RP_Tracklog.shp,20220624_Farsha_RP_Tracklog.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\20220624_Farsha_RP_Waypoints.shp,20220624_Farsha_RP_Waypoints.shp,shapefile,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_FOV.shp,Farsha_FOV.shp,shapefile,success,,dugong,,,,,,survey,"NEOM, island",track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_FOV_Clipped.shp,Farsha_FOV_Clipped.shp,shapefile,success,,dugong,,,,,,survey,"NEOM, island",track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_3857_1.shp,Farsha_tracklog_3857_1.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_3857_2.shp,Farsha_tracklog_3857_2.shp,shapefile,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_3857_3.shp,Farsha_tracklog_3857_3.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_3857_4.shp,Farsha_tracklog_3857_4.shp,shapefile,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_3857_5.shp,Farsha_tracklog_3857_5.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_3857_6.shp,Farsha_tracklog_3857_6.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_3857_7.shp,Farsha_tracklog_3857_7.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_3857_8.shp,Farsha_tracklog_3857_8.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_3857_9.shp,Farsha_tracklog_3857_9.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_3857_Clipped.shp,Farsha_tracklog_3857_Clipped.shp,shapefile,success,,dugong,,,,,,survey,"NEOM, island","length, track",management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_3857_Merged.shp,Farsha_tracklog_3857_Merged.shp,shapefile,success,,dugong,,,,,,survey,"NEOM, island",track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_buffered_dissolved1.shp,Farsha_tracklog_buffered_dissolved1.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_buffered_dissolved2.shp,Farsha_tracklog_buffered_dissolved2.shp,shapefile,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_buffered_dissolved3.shp,Farsha_tracklog_buffered_dissolved3.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_buffered_dissolved4.shp,Farsha_tracklog_buffered_dissolved4.shp,shapefile,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_buffered_dissolved5.shp,Farsha_tracklog_buffered_dissolved5.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_buffered_dissolved6.shp,Farsha_tracklog_buffered_dissolved6.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_buffered_dissolved7.shp,Farsha_tracklog_buffered_dissolved7.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_buffered_dissolved8.shp,Farsha_tracklog_buffered_dissolved8.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Shapefiles\Farsha_tracklog_buffered_dissolved9.shp,Farsha_tracklog_buffered_dissolved9.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Dominic\20220624\Current.gpx,Current.gpx,gpx,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Dominic\20220624\Waypoints_24-JUN-22.gpx,Waypoints_24-JUN-22.gpx,gpx,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Doug\20220623\Current.gpx,Current.gpx,gpx,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Doug\20220623\Track_2022-06-23 191512.gpx,Track_2022-06-23 191512.gpx,gpx,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Doug\20220623\Waypoints_23-JUN-22.gpx,Waypoints_23-JUN-22.gpx,gpx,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Patrice\20220623\Track_2022-06-23 191446.gpx,Track_2022-06-23 191446.gpx,gpx,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Patrice\20220623\Waypoints_23-JUN-22.gpx,Waypoints_23-JUN-22.gpx,gpx,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Rebekka\20220623\Current.gpx,Current.gpx,gpx,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Rebekka\20220623\DH_Track_20220623.gpx,DH_Track_20220623.gpx,gpx,success,,dugong,,,,,,survey,,"GPS, track",management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Rebekka\20220623\DH_Waypoints_20220623.gpx,DH_Waypoints_20220623.gpx,gpx,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Rebekka\20220623\Waypoints_23-JUN-22.gpx,Waypoints_23-JUN-22.gpx,gpx,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Rebekka\20220624\Current.gpx,Current.gpx,gpx,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Rebekka\20220624\Waypoints_24-JUN-22.gpx,Waypoints_24-JUN-22.gpx,gpx,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Ross\20220623\Current.gpx,Current.gpx,gpx,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Ross\20220623\Waypoints_23-JUN-22.gpx,Waypoints_23-JUN-22.gpx,gpx,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Ross\20220624\Current.gpx,Current.gpx,gpx,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\006_AlFarsha\Team Ross\20220624\Waypoints_24-JUN-22.gpx,Waypoints_24-JUN-22.gpx,gpx,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\20220624_UmmShujayrat_DT_Tracklog1.shp,20220624_UmmShujayrat_DT_Tracklog1.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\20220624_UmmShujayrat_DT_Tracklog2.shp,20220624_UmmShujayrat_DT_Tracklog2.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\20220624_UmmShujayrat_DT_Waypoints.shp,20220624_UmmShujayrat_DT_Waypoints.shp,shapefile,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\20220624_UmmShujayrat_DT_Waypoints2.shp,20220624_UmmShujayrat_DT_Waypoints2.shp,shapefile,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\20220624_UmmShujayrat_RAP_Tracklog.shp,20220624_UmmShujayrat_RAP_Tracklog.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\20220624_UmmShujayrat_RAP_Waypoints.shp,20220624_UmmShujayrat_RAP_Waypoints.shp,shapefile,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\20220624_UmmShujayrat_RP_Tracklog.shp,20220624_UmmShujayrat_RP_Tracklog.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\20220624_UmmShujayrat_RP_Waypoints.shp,20220624_UmmShujayrat_RP_Waypoints.shp,shapefile,success,,dugong,,,,,,survey,,,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\UmmShujayrat_FOV.shp,UmmShujayrat_FOV.shp,shapefile,success,,dugong,,,,,,survey,"NEOM, island",track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\UmmShujayrat_FOV_Clipped.shp,UmmShujayrat_FOV_Clipped.shp,shapefile,success,,dugong,,,,,,survey,"NEOM, island",track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\UmmShujayrat_tracklog_3857_1.shp,UmmShujayrat_tracklog_3857_1.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\UmmShujayrat_tracklog_3857_2.shp,UmmShujayrat_tracklog_3857_2.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\UmmShujayrat_tracklog_3857_3.shp,UmmShujayrat_tracklog_3857_3.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\UmmShujayrat_tracklog_3857_4.shp,UmmShujayrat_tracklog_3857_4.shp,shapefile,success,,dugong,,,,,,survey,,track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\UmmShujayrat_tracklog_3857_Clipped.shp,UmmShujayrat_tracklog_3857_Clipped.shp,shapefile,success,,dugong,,,,,,survey,"NEOM, island","length, track",management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\UmmShujayrat_tracklog_3857_Merged.shp,UmmShujayrat_tracklog_3857_Merged.shp,shapefile,success,,dugong,,,,,,survey,"NEOM, island",track,management
E:\Marine New Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\007_UmmShujayrat\Shapefiles\UmmShujayrat_tracklog_buffered_dissolved1.shp,UmmShujayrat_tracklog_buffered_dissolved1.shp,shapefile,success,,dugong,,,,,,survey,,track,management
